,CHLA,DO,PH,PHEO,SALINITY,SECCHI,SIGMA_T,SPCOND,TSS,WTEMP,SampleDepth,Latitude,Longitude,timestamp
215,1.994,11.5,8.08,0.0,0.0,0.6,-0.13953,194.0,10.7,8.8,1.0,39.546,-76.0494,1207225.8
216,,12.2,7.7,,0.0,0.5,-0.1119,172.0,15.6,8.4,0.5,39.6001,-76.1239,1207218.48
217,7.476,8.4,7.8,2.891,0.0,0.6,-1.162,237.0,17.4,17.0,0.5,39.54794,-76.08481,1209551.16
218,6.728,8.6,7.9,1.121,0.0,0.3,-1.02644,222.0,41.7,16.1,0.5,39.44149,-76.02599,1209548.4
219,12.261,11.0,8.28,0.0,0.0,1.2,-0.50916,210.0,3.2,12.4,0.9,39.5053,-76.0414,1208422.8
220,20.933,11.9,8.77,0.0,0.0,0.8,-0.92957,198.0,17.0,15.6,1.0,39.546,-76.0494,1208431.8
221,12.261,9.3,7.7,2.96,0.0,0.6,-1.11031,186.0,16.6,16.7,0.5,39.54794,-76.08481,1210938.0
222,6.878,9.0,7.8,1.794,0.13,0.8,-1.0816,1300.0,22.0,17.8,0.5,39.44149,-76.02599,1210935.72
223,7.476,9.4,7.9,3.252,0.0,0.3,-1.47379,458.0,34.0,18.7,0.5,39.4167,-76.0333,1210236.9
224,4.486,9.2,7.8,7.289,0.0,0.3,-1.45457,215.0,50.0,18.6,0.5,39.4475,-76.0525,1210235.94
225,2.243,9.2,7.9,2.729,0.0,0.5,-1.47379,220.0,15.5,18.7,0.5,39.4767,-76.0709,1210234.5
226,8.224,9.6,8.1,3.028,0.0,0.5,-1.49311,210.0,13.5,18.8,0.5,39.4866,-76.0006,1210239.42
227,10.965,9.3,8.1,4.386,0.0,0.5,-1.36011,223.0,8.7,18.0,0.5,39.4943,-76.0876,1210243.62
228,4.486,9.2,7.74,3.888,0.0,0.9,-0.97748,232.0,5.2,15.9,0.8,39.5053,-76.0414,1209630.6
229,15.849,9.8,8.07,4.874,0.0,0.9,-1.37879,219.0,22.8,18.2,1.1,39.5053,-76.0414,1210839.3
230,19.936,8.9,8.5,5.881,0.0,0.4,-1.51255,222.0,21.3,18.9,0.5,39.5053,-76.0414,1210242.3
231,11.463,9.6,8.06,4.585,0.0,0.7,-1.11031,244.0,10.0,16.7,1.0,39.546,-76.0494,1209638.7
232,14.454,10.3,7.96,7.875,0.0,0.6,-1.2684,222.0,28.7,17.4,1.0,39.546,-76.0494,1210849.2
233,17.444,9.3,8.1,4.884,0.0,0.4,-1.36011,222.0,21.3,18.2,0.5,39.546,-76.0494,1210240.2
234,6.28,9.7,8.3,1.884,0.0,0.9,-1.39757,216.0,12.4,18.1,0.5,39.6001,-76.1239,1210237.92
235,16.779,10.3,8.3,2.874,0.0,0.8,-1.65158,202.0,12.4,19.1,0.5,39.54794,-76.08481,1212079.92
236,8.074,9.5,8.2,2.766,0.0,0.4,-1.67187,216.0,16.5,19.7,0.5,39.44149,-76.02599,1212077.22
237,9.868,11.4,8.94,6.669,0.0,0.7,-1.98877,195.0,10.8,21.2,0.4,39.5053,-76.0414,1212054.3
238,11.364,10.8,8.44,6.011,0.0,0.7,-1.79581,210.0,17.6,20.1,0.8,39.546,-76.0494,1212062.4
239,9.47,6.9,7.6,6.654,0.0,0.7,-3.53592,230.0,13.8,27.4,0.5,39.54794,-76.08481,1213179.3
240,10.466,7.3,7.7,3.813,0.0,0.7,-3.79055,200.0,47.3,28.2,0.5,39.44149,-76.02599,1213176.84
241,6.28,8.8,8.48,2.721,0.0,0.9,-3.79055,229.0,2.4,28.3,0.6,39.5053,-76.0414,1213260.3
242,10.466,9.2,8.32,2.878,0.0,0.8,-4.05244,286.0,5.0,29.2,0.6,39.546,-76.0494,1213271.1
243,22.001,8.2,7.7,7.156,0.0,0.9,-3.53592,273.0,6.4,27.0,0.5,39.54794,-76.08481,1214388.12
244,8.672,7.3,7.7,3.618,0.0,0.6,-3.04888,250.0,11.3,25.6,0.5,39.44149,-76.02599,1214385.78
245,8.373,7.4,7.7,2.721,0.0,0.6,-3.04888,250.0,12.8,25.6,0.5,39.4167,-76.0333,1214299.14
246,6.579,7.5,7.6,1.794,0.25,0.5,-2.80748,1120.0,17.2,25.4,0.5,39.4209,-76.096,1214298.0
247,5.084,6.7,7.3,3.08,0.0,0.6,-3.12796,530.0,15.6,25.9,0.5,39.4475,-76.0525,1214296.68
248,19.438,7.4,7.9,6.1,0.0,0.5,-3.15451,270.0,18.8,26.0,0.5,39.4767,-76.0709,1214295.6
249,9.868,7.0,7.5,4.366,0.0,0.6,-3.15451,240.0,15.2,26.2,0.5,39.4866,-76.0006,1214302.2
250,5.682,6.9,7.7,6.459,0.0,0.8,-3.34296,270.0,9.2,26.2,0.5,39.4943,-76.0876,1214390.7
251,2.392,12.2,9.6,0.957,0.0,0.6,-2.97064,223.0,2.4,25.3,0.5,39.5053,-76.0414,1214388.12
252,1.196,10.0,9.45,0.688,0.0,0.8,-3.07514,227.0,2.4,25.7,0.5,39.5053,-76.0414,1214469.9
253,15.55,8.7,8.2,3.917,0.0,1.0,-3.37025,270.0,6.4,26.1,0.5,39.546,-76.0494,1214385.48
254,27.811,10.8,8.79,6.31,0.0,0.9,-3.53592,283.0,14.0,27.4,0.9,39.546,-76.0494,1214481.6
255,9.27,6.2,7.6,3.08,0.0,1.4,-3.34296,290.0,2.8,26.2,0.5,39.6001,-76.1239,1214383.44
256,17.643,7.1,7.9,0.0,0.0,1.0,-3.96435,320.0,3.2,29.0,0.5,39.54794,-76.08481,1215602.1
257,10.167,6.9,7.8,1.226,0.0,0.7,-3.64819,330.0,15.3,27.8,0.5,39.44149,-76.02599,1215600.0
258,10.167,8.7,8.37,7.416,0.0,0.6,-3.84813,347.0,8.4,28.5,0.6,39.546,-76.0494,1215686.7
259,9.27,6.5,7.7,3.648,0.0,1.4,-4.44331,350.0,7.8,30.4,0.5,39.54794,-76.08481,1216807.5
260,8.971,6.3,7.7,1.944,0.0,0.7,-4.17114,580.0,12.7,29.6,0.5,39.44149,-76.02599,1216805.22
261,8.971,7.1,7.7,1.286,0.0,0.8,-3.90606,600.0,10.8,28.7,0.5,39.4167,-76.0333,1216895.4
262,6.728,7.1,7.4,0.598,0.76,0.6,-3.133,2050.0,17.0,28.0,0.5,39.4209,-76.096,1216893.0
263,5.981,6.6,7.4,1.869,0.29,0.7,-3.56492,1210.0,17.5,28.3,0.5,39.4475,-76.0525,1216891.86
264,18.69,6.9,8.0,3.289,0.0,0.6,-3.8193,410.0,21.0,28.5,0.5,39.4767,-76.0709,1216889.76
265,5.126,6.6,8.1,0.705,0.0,0.8,-3.87705,300.0,12.4,27.8,0.5,39.4866,-76.0006,1216897.98
266,8.373,6.2,7.7,2.721,0.0,0.9,-3.99362,341.0,6.4,29.0,0.5,39.4943,-76.0876,1216897.8
267,2.99,9.2,9.6,0.15,0.0,0.6,-3.34296,271.0,2.4,26.7,0.5,39.5053,-76.0414,1216894.92
268,3.289,11.0,9.39,0.688,0.0,0.9,-3.64819,314.0,2.4,27.8,0.6,39.5053,-76.0414,1216900.8
269,6.579,,,2.841,,1.0,,,4.0,,0.7,39.546,-76.0494,1216890.0
270,6.28,6.6,7.9,2.512,0.0,0.8,-4.02299,336.0,4.8,29.1,0.5,39.546,-76.0494,1216891.68
271,2.99,5.8,7.6,0.0,0.0,1.5,-4.23101,343.0,2.4,28.0,0.5,39.6001,-76.1239,1216889.28
272,27.341,8.6,8.5,1.047,0.0,1.2,-3.39763,310.0,5.2,27.1,0.5,39.54794,-76.08481,1218627.12
273,6.622,6.7,7.7,1.196,0.79,0.9,-2.45157,4000.0,9.2,25.8,0.5,39.44149,-76.02599,1218624.96
274,5.383,7.6,7.91,2.99,0.0,1.0,-3.79055,376.0,3.6,28.3,0.7,39.546,-76.0494,1218096.9
275,6.28,7.0,7.8,3.02,0.0,1.1,-3.31576,310.0,3.2,26.7,0.5,39.54794,-76.08481,1219831.08
276,5.233,6.7,7.5,0.598,2.48,0.8,-1.28845,4600.0,10.0,25.3,0.5,39.44149,-76.02599,1219828.5
277,5.233,6.7,7.5,1.832,2.8,1.0,-0.85391,5960.0,7.0,25.3,0.5,39.4167,-76.0333,1219743.0
278,4.859,7.2,7.6,4.299,1.2,0.5,-1.93348,2850.0,36.5,24.8,0.5,39.4209,-76.096,1219741.92
279,4.112,6.9,7.6,3.215,0.31,0.6,-2.73606,1250.0,24.0,25.3,0.5,39.4475,-76.0525,1219740.66
280,4.859,7.0,7.9,3.252,0.0,0.5,-2.94475,500.0,29.5,25.2,0.5,39.4767,-76.0709,1219739.76
281,10.093,7.0,7.9,2.205,0.0,0.5,-3.0227,340.0,25.0,25.4,0.5,39.4866,-76.0006,1219747.74
282,7.69,7.0,7.8,0.833,0.0,1.1,-3.34296,314.0,6.3,26.8,0.5,39.4943,-76.0876,1219751.64
283,,9.8,9.71,,0.0,0.6,-2.76617,311.0,2.4,24.5,0.3,39.5053,-76.0414,1219309.2
284,0.698,9.7,9.7,0.349,0.0,0.5,-2.49508,290.0,2.4,23.4,0.5,39.5053,-76.0414,1219748.28
285,6.28,8.9,8.2,0.209,0.0,1.0,-3.53592,309.0,3.2,27.9,1.0,39.546,-76.0494,1219320.0
286,12.602,7.7,8.1,2.649,0.0,1.2,-3.26164,312.0,7.1,26.4,0.5,39.546,-76.0494,1219743.78
287,8.33,5.7,7.5,1.986,0.0,1.5,-3.15451,323.0,2.4,25.9,0.5,39.6001,-76.1239,1219741.32
288,12.56,7.6,7.8,3.05,0.0,1.0,-2.74104,330.0,5.6,25.0,0.5,39.54794,-76.08481,1221737.94
289,4.112,6.9,7.5,3.813,2.62,0.6,-0.73966,5230.0,25.8,23.5,0.5,39.44149,-76.02599,1221735.72
290,4.486,7.1,7.4,2.213,4.27,1.2,0.40176,8140.0,2.4,24.6,0.5,39.4167,-76.0333,1221131.28
291,4.859,7.3,7.6,0.0,2.19,0.7,-1.00618,4600.0,6.5,24.0,0.5,39.4209,-76.096,1221129.36
292,3.888,7.1,7.6,0.0,1.21,1.1,-1.74869,3020.0,4.4,24.1,0.5,39.4475,-76.0525,1221128.1
293,2.617,6.8,7.6,0.262,0.5,0.7,-2.31189,1540.0,19.5,24.2,0.5,39.4767,-76.0709,1221126.3
294,5.682,7.2,7.8,0.0,1.37,1.2,-1.50359,6330.0,10.0,24.8,0.5,39.4866,-76.0006,1221122.82
295,2.99,6.6,7.5,0.0,0.41,1.0,-2.38014,1800.0,3.2,24.3,0.5,39.4943,-76.0876,1221119.76
296,5.383,7.0,8.9,3.409,0.0,1.1,-2.19002,278.0,8.8,22.1,0.5,39.5053,-76.0414,1221121.44
297,,10.0,9.61,,0.0,0.9,-3.07514,294.0,2.4,25.7,0.6,39.5053,-76.0414,1220520.6
298,7.476,6.6,7.7,0.0,0.0,1.3,-2.99662,314.0,2.4,25.5,0.5,39.546,-76.0494,1221124.38
299,,8.0,7.73,,0.0,1.3,-2.7914,351.0,2.4,24.3,1.0,39.546,-76.0494,1221728.4
300,,9.9,8.48,,0.0,1.0,-3.50808,318.0,8.0,27.3,1.0,39.546,-76.0494,1220530.5
301,2.243,6.1,7.5,0.243,0.0,1.5,-3.10151,336.0,2.4,25.7,0.5,39.6001,-76.1239,1221126.84
302,3.738,9.1,8.0,1.14,0.0,2.1,-1.04298,556.0,2.9,16.4,0.5,39.54794,-76.08481,1224672.36
303,4.187,9.5,8.0,1.106,3.95,0.8,2.07962,7600.0,11.6,14.1,0.5,39.44149,-76.02599,1224675.06
304,6.579,7.9,7.72,9.539,0.0,1.1,-1.96692,375.0,16.8,21.0,0.8,39.546,-76.0494,1222937.1
305,10.167,8.0,7.4,0.508,6.25,1.1,3.17673,10600.0,5.6,20.1,0.5,39.4167,-76.0333,1224149.04
306,5.607,7.7,7.3,0.411,5.94,0.6,2.71573,10800.0,15.0,20.4,0.5,39.4209,-76.096,1224147.42
307,2.99,7.6,7.4,1.405,3.89,0.8,1.17536,7490.0,19.6,20.3,0.5,39.4475,-76.0525,1224145.74
308,3.588,7.6,7.2,1.854,2.93,0.9,0.37803,5870.0,12.4,20.6,0.5,39.4767,-76.0709,1224144.36
309,6.878,8.2,7.5,0.0,1.91,1.0,-0.4002,6440.0,3.6,20.3,0.5,39.4866,-76.0006,1224152.22
310,5.482,8.2,7.8,0.1,1.02,1.5,-1.16643,3910.0,4.7,21.0,0.5,39.4943,-76.0876,1224152.22
311,,9.0,8.89,,0.0,0.8,-1.90198,401.0,2.4,20.8,0.5,39.5053,-76.0414,1224144.9
312,3.489,9.7,9.5,0.0,0.0,1.3,-1.98877,350.0,2.4,21.3,0.5,39.5053,-76.0414,1224150.36
313,2.741,7.5,7.6,0.748,0.0,1.7,-1.79581,370.0,3.3,20.4,0.5,39.546,-76.0494,1224147.96
314,,8.7,7.8,,0.0,2.0,-1.81684,408.0,3.2,20.4,1.0,39.546,-76.0494,1224153.0
315,,10.6,8.05,,0.0,0.7,-0.46143,473.0,6.4,12.2,0.4,39.546,-76.0494,1225362.6
316,5.732,8.0,7.7,2.118,0.0,2.2,-1.8592,340.0,2.4,20.6,0.5,39.6001,-76.1239,1224145.44
317,5.607,10.0,8.1,7.127,0.0,0.9,-0.33045,312.0,38.0,11.0,0.5,39.54794,-76.08481,1227099.9
318,2.617,11.1,8.0,0.0,2.19,0.6,1.61367,4600.0,18.6,7.9,0.5,39.44149,-76.02599,1227102.0
319,3.364,13.6,7.9,1.084,0.0,0.6,0.0313,200.0,10.0,4.9,0.5,39.54794,-76.08481,1229598.36
320,3.987,13.2,8.2,0.0,0.0,0.4,0.03792,215.0,6.7,4.0,0.5,39.44149,-76.02599,1229596.26
321,5.874,14.0,7.7,3.337,0.0,0.4,0.00644,192.0,14.7,2.0,0.5,39.54794,-76.08481,1234871.4
322,6.052,14.2,7.7,2.919,0.0,0.7,0.0031,246.0,14.0,1.9,5.0,39.44149,-76.02599,1234867.8
323,2.67,12.5,7.7,1.629,0.0,0.4,-0.0079,167.0,14.0,6.4,0.5,39.54794,-76.08481,1237374.0
324,3.471,11.9,7.8,2.003,0.0,0.5,-0.01569,149.0,12.5,6.6,0.5,39.44149,-76.02599,1237371.66
325,,11.2,7.73,,0.0,0.9,-0.16171,218.0,,9.1,0.6,39.546,-76.0494,1238489.1
326,10.68,11.2,7.8,1.901,0.0,0.8,-0.29093,185.0,9.6,10.6,0.5,39.54794,-76.08481,1239796.56
327,16.287,11.1,8.0,6.23,0.17,0.5,-0.21824,290.0,37.3,9.8,0.5,39.44149,-76.02599,1239793.86
328,7.476,10.5,7.9,5.482,0.19,0.4,-0.10687,704.0,19.3,9.9,0.5,39.4167,-76.0333,1238670.0
329,15.664,11.0,8.1,7.262,0.0,0.5,-0.20141,205.0,21.3,9.6,0.5,39.4209,-76.096,1238668.26
330,13.617,11.0,8.1,4.138,0.0,0.8,-0.21824,203.0,11.5,9.6,0.5,39.4475,-76.0525,1238666.76
331,14.24,11.2,8.0,4.45,0.0,0.6,-0.2445,205.0,10.7,10.1,0.5,39.4767,-76.0709,1238665.26
332,18.156,11.0,8.1,5.518,0.0,0.6,-0.23561,203.0,19.3,10.0,0.5,39.4866,-76.0006,1238661.36
333,10.253,11.8,8.1,1.709,0.0,1.3,-0.23561,200.0,3.2,9.7,0.5,39.4943,-76.0876,1238671.26
334,19.651,12.3,8.8,3.375,0.0,1.0,-0.30061,200.0,6.0,10.7,0.5,39.5053,-76.0414,1238669.82
335,10.253,11.6,8.1,2.157,0.0,1.0,-0.25352,200.0,4.4,10.2,0.5,39.546,-76.0494,1238667.24
336,10.426,11.8,8.1,1.678,0.0,1.1,-0.26267,210.0,6.4,10.3,0.5,39.6001,-76.1239,1238665.14
337,16.02,10.5,8.5,8.829,0.0,0.6,-1.14466,215.0,13.7,17.0,0.5,39.54794,-76.08481,1240999.74
338,11.748,9.1,8.4,5.287,0.0,0.4,-1.59135,400.0,42.0,19.3,5.0,39.44149,-76.02599,1240997.58
339,19.651,11.0,8.33,5.767,0.0,1.2,-0.77744,223.0,8.8,14.6,1.0,39.5053,-76.0414,1241093.7
340,11.748,11.4,7.91,1.709,0.0,0.8,-0.27196,195.0,6.4,10.4,0.7,39.546,-76.0494,1239875.1
341,17.889,10.0,8.15,5.66,0.0,1.0,-1.05965,239.0,10.0,16.4,0.7,39.546,-76.0494,1241082.9
342,11.214,9.8,8.0,8.117,0.0,1.0,-1.51255,228.0,9.7,18.2,0.5,39.54794,-76.08481,1242213.42
343,21.36,10.9,8.5,7.85,0.0,0.6,-1.30475,235.0,46.5,17.8,0.5,39.44149,-76.02599,1242211.32
344,4.984,7.8,7.5,5.981,0.28,0.3,-0.99897,1060.0,37.3,17.3,0.5,39.4167,-76.0333,1241432.28
345,16.376,8.6,7.9,6.301,0.0,0.4,-1.12743,210.0,39.3,16.8,0.5,39.4209,-76.096,1241431.02
346,15.308,8.6,7.8,5.376,0.0,0.4,-1.12743,210.0,22.7,16.9,0.5,39.4475,-76.0525,1241429.76
347,20.648,9.0,8.0,5.02,0.0,0.4,-1.11031,211.0,24.7,16.7,0.5,39.4767,-76.0709,1241428.44
348,20.826,8.6,7.9,5.527,0.0,0.5,-1.14466,214.0,15.0,16.9,0.5,39.4866,-76.0006,1241438.16
349,12.816,8.5,7.6,3.382,0.0,0.7,-1.2147,214.0,9.3,17.1,0.5,39.4943,-76.0876,1241427.84
350,42.72,9.2,7.8,8.117,0.0,0.6,-0.8827,209.0,6.0,15.3,0.5,39.5053,-76.0414,1241429.76
351,16.02,9.0,7.71,8.464,0.0,0.8,-1.3231,230.0,15.5,17.9,0.9,39.546,-76.0494,1242287.1
352,11.214,8.5,7.7,3.551,0.0,0.8,-1.3231,215.0,4.5,17.9,0.5,39.546,-76.0494,1241433.9
353,,7.8,7.6,,0.0,1.3,-1.43546,214.0,2.4,18.5,0.5,39.6001,-76.1239,1241437.92
354,6.408,7.7,7.9,7.241,0.0,1.0,-2.25893,203.0,10.8,22.4,0.5,39.54794,-76.08481,1243508.64
355,14.24,7.5,8.0,16.234,0.0,0.4,-2.0772,567.0,75.5,21.6,0.5,39.44149,-76.02599,1243506.18
356,20.933,14.0,9.14,5.682,0.0,0.9,-1.81684,213.0,5.6,20.4,1.1,39.5053,-76.0414,1243512.9
357,5.126,7.3,7.5,5.041,0.0,1.3,-2.19002,202.0,5.2,22.0,1.0,39.546,-76.0494,1243502.1
358,7.262,6.9,7.7,7.946,0.0,1.0,-2.69108,245.0,5.8,24.0,0.5,39.54794,-76.08481,1245238.44
359,8.758,7.3,7.7,6.921,0.0,0.6,-2.61685,347.0,23.3,23.9,0.5,39.44149,-76.02599,1245236.28
360,7.743,7.8,7.8,3.284,0.0,0.5,-2.25893,527.0,13.5,22.6,0.5,39.4167,-76.0333,1243852.26
361,16.02,8.1,7.8,6.221,0.0,0.6,-2.25893,205.0,15.0,22.3,0.5,39.4209,-76.096,1243851.0
362,16.02,8.2,7.8,6.595,0.0,0.6,-2.14459,211.0,15.0,21.7,0.5,39.4475,-76.0525,1243849.44
363,15.219,8.2,7.8,6.088,0.0,0.6,-1.90198,209.0,23.5,20.9,0.5,39.4767,-76.0709,1243848.36
364,13.35,7.9,7.9,5.901,0.0,0.5,-2.16726,207.0,19.5,21.8,0.5,39.4866,-76.0006,1243845.3
365,19.224,8.8,7.9,8.25,0.0,0.7,-2.09956,219.0,8.5,21.7,0.5,39.4943,-76.0876,1243854.6
366,10.68,9.9,9.6,4.122,0.0,0.8,-2.01072,200.0,2.4,21.3,0.5,39.5053,-76.0414,1243851.9
367,17.088,8.9,8.1,5.838,0.0,0.5,-2.09956,217.0,6.7,21.7,0.5,39.546,-76.0494,1243848.84
368,12.816,7.3,7.38,10.509,0.0,0.8,-2.09956,227.0,7.6,21.7,1.0,39.546,-76.0494,1244708.1
369,12.175,8.7,7.7,8.758,0.0,0.7,-1.81684,219.0,6.0,20.4,0.5,39.6001,-76.1239,1243846.38
370,3.204,12.3,9.2,1.88,0.0,1.2,-2.84213,240.0,2.4,25.2,0.9,39.5053,-76.0414,1245921.3
371,16.02,10.5,8.5,9.548,0.0,0.8,-2.99662,239.0,8.4,25.3,1.0,39.546,-76.0494,1245929.4
372,7.69,8.2,8.2,4.336,0.0,1.1,-3.48033,245.0,4.5,27.8,0.5,39.54794,-76.08481,1247657.76
373,8.188,8.1,8.0,2.848,0.0,0.5,-3.07514,242.0,12.7,26.1,0.5,39.44149,-76.02599,1247655.6
374,4.272,7.0,8.1,3.354,0.0,0.6,-3.12796,403.0,7.6,26.0,0.5,39.4167,-76.0333,1246442.4
375,6.141,6.9,8.0,6.568,0.0,0.4,-3.04888,218.0,21.5,25.6,0.5,39.4209,-76.096,1246440.84
376,7.69,7.3,8.1,7.412,0.0,0.8,-3.07514,220.0,12.0,25.7,0.5,39.4475,-76.0525,1246439.16
377,11.214,7.9,8.2,8.224,0.0,0.5,-3.10151,223.0,20.0,25.8,0.5,39.4767,-76.0709,1246437.6
378,9.185,7.7,8.1,7.262,0.0,0.8,-3.12796,221.0,11.2,25.9,0.5,39.4866,-76.0006,1246434.12
379,3.845,6.4,7.4,5.874,0.0,0.8,-3.12796,225.0,7.6,25.9,0.5,39.4943,-76.0876,1246449.6
380,1.335,10.7,9.4,1.562,0.0,1.2,-3.10151,224.0,2.4,25.5,0.5,39.5053,-76.0414,1246446.36
381,8.758,6.5,7.4,8.736,0.0,1.0,-3.04888,225.0,18.8,25.5,0.5,39.546,-76.0494,1246442.52
382,8.758,7.9,8.02,6.045,0.0,1.0,-3.10151,236.0,6.4,25.8,1.0,39.546,-76.0494,1247126.4
383,2.99,6.7,7.5,4.037,0.0,1.0,-3.07514,223.0,3.2,25.7,0.5,39.6001,-76.1239,1246439.88
384,5.554,7.5,7.7,3.268,0.0,1.6,-3.79055,276.0,3.8,28.4,0.5,39.54794,-76.08481,1248862.62
385,8.33,7.6,8.2,6.558,0.0,0.5,-3.7619,254.0,30.0,28.2,0.5,39.44149,-76.02599,1248860.1
386,7.049,6.6,7.8,2.072,0.0,0.9,-3.23472,257.0,6.5,26.3,1.0,39.546,-76.0494,1248342.3
387,10.466,7.4,7.6,5.511,0.0,1.2,-3.73334,213.0,4.0,28.2,0.5,39.54794,-76.08481,1250076.06
388,10.68,7.8,7.6,3.453,0.0,0.7,-3.61998,219.0,10.3,27.7,0.5,39.44149,-76.02599,1250074.2
389,10.146,7.4,7.8,1.816,0.0,0.6,-3.50808,270.0,7.0,27.4,0.5,39.4167,-76.0333,1249293.06
390,7.209,7.1,7.7,1.949,0.24,0.6,-3.29942,1110.0,13.0,27.2,0.5,39.4209,-76.096,1249291.38
391,5.607,6.5,7.9,8.784,0.0,0.6,-3.56385,276.0,15.5,27.4,0.5,39.4475,-76.0525,1249289.88
392,6.408,7.1,7.8,3.311,0.0,0.6,-3.61998,276.0,11.0,27.7,0.5,39.4767,-76.0709,1249288.26
393,34.176,7.3,8.1,6.194,0.0,0.3,-3.56385,250.0,25.0,27.5,0.5,39.4866,-76.0006,1249296.42
394,5.874,6.6,7.8,2.723,0.0,0.5,-3.70486,281.0,13.0,28.0,0.5,39.4943,-76.0876,1249296.84
395,1.282,6.9,8.7,0.064,0.0,1.3,-3.39763,231.0,2.4,26.9,0.5,39.5053,-76.0414,1249294.26
396,39.943,6.3,8.62,4.464,0.0,,-2.99662,266.0,11.6,25.9,0.8,39.5053,-76.0414,1249551.9
397,9.826,6.9,7.8,3.183,0.0,0.8,-3.61998,280.0,8.0,27.8,0.5,39.546,-76.0494,1249291.98
398,12.46,7.7,7.56,3.489,0.0,1.0,-3.48033,287.0,4.7,27.2,1.0,39.546,-76.0494,1249560.9
399,6.408,7.0,7.7,7.348,0.0,1.1,-3.64819,286.0,7.2,27.8,0.5,39.6001,-76.1239,1249289.52
400,5.981,7.3,7.6,6.323,0.0,1.0,-4.05244,238.0,7.6,29.2,0.5,39.54794,-76.08481,1251282.12
401,8.9,7.9,8.1,3.311,0.0,0.5,-3.73334,220.0,16.8,28.1,0.5,39.44149,-76.02599,1251279.6
402,2.777,2.1,7.84,4.251,0.0,1.2,-3.59187,218.0,8.4,28.3,0.9,39.5053,-76.0414,1250759.7
403,17.444,8.4,8.21,4.735,0.0,0.8,-4.11161,223.0,12.0,29.4,1.0,39.546,-76.0494,1250768.7
404,8.117,7.7,7.6,4.187,0.0,1.1,-2.49508,258.0,3.6,23.4,0.5,39.54794,-76.08481,1253102.4
405,3.204,6.9,7.4,1.388,3.0,0.8,0.35902,5700.0,7.4,22.1,0.5,39.44149,-76.02599,1253100.18
406,6.835,7.1,7.9,0.641,0.47,1.1,-2.61501,1520.0,6.0,25.3,0.5,39.4167,-76.0333,1251886.38
407,6.942,7.5,8.0,2.029,0.0,0.7,-2.6415,420.0,17.0,23.9,0.5,39.4209,-76.096,1251884.7
408,4.539,7.5,8.1,2.937,0.0,0.7,-2.69108,200.0,12.5,24.0,0.5,39.4475,-76.0525,1251883.08
409,4.699,7.1,7.7,5.468,0.0,0.9,-2.76617,210.0,9.6,24.7,0.5,39.4767,-76.0709,1251881.1
410,13.884,7.2,8.0,5.367,0.0,0.5,-2.71601,200.0,20.5,24.3,0.5,39.4866,-76.0006,1251889.98
411,9.185,7.3,7.7,4.122,0.0,0.9,-3.12796,226.0,8.0,25.9,0.5,39.4943,-76.0876,1251890.1
412,45.924,10.2,9.2,7.754,0.0,1.8,-2.30537,198.0,22.4,22.6,0.5,39.5053,-76.0414,1251887.7
413,2.563,6.6,8.86,2.072,0.0,1.0,-2.14459,215.0,2.8,21.9,0.7,39.5053,-76.0414,1251970.2
414,5.34,6.9,7.5,3.93,0.0,1.0,-3.26164,227.0,5.2,26.4,0.5,39.546,-76.0494,1251884.76
415,14.098,8.3,7.91,4.144,0.0,0.9,-3.26164,230.0,5.6,26.4,1.0,39.546,-76.0494,1251978.3
416,5.34,6.7,7.4,4.528,0.0,1.4,-3.07514,235.0,3.6,25.8,0.5,39.6001,-76.1239,1251882.24
417,5.554,6.7,7.49,3.717,0.0,1.0,-2.25893,268.0,9.6,22.4,1.0,39.546,-76.0494,1253177.1
418,3.845,8.2,7.8,1.538,1.79,1.2,-0.13974,3790.0,4.4,18.9,0.5,39.4167,-76.0333,1254397.44
419,2.563,7.8,7.6,2.371,2.88,0.7,0.77011,5830.0,,18.6,0.5,39.4209,-76.096,1254396.18
420,2.777,7.8,7.7,1.559,1.45,1.1,-0.44005,3300.0,4.0,19.1,0.5,39.4475,-76.0525,1254394.74
421,3.845,7.7,7.8,2.585,0.49,0.9,-1.11702,1570.0,8.8,18.9,0.5,39.4767,-76.0709,1254393.36
422,5.554,8.1,7.6,3.717,1.77,0.8,-0.21498,1060.0,7.6,18.6,0.5,39.4866,-76.0006,1254389.1
423,4.699,7.9,8.0,3.225,0.0,1.0,-1.67187,570.0,,19.7,0.5,39.4943,-76.0876,1254385.08
424,2.35,8.2,9.19,3.183,0.0,0.9,-0.8982,272.0,2.8,15.4,0.6,39.5053,-76.0414,1254386.7
425,1.922,8.8,9.4,1.367,0.0,1.3,-0.99369,230.0,2.4,16.0,0.5,39.5053,-76.0414,1254387.36
426,4.272,7.3,8.2,3.653,0.0,1.4,-1.6314,270.0,4.8,20.3,0.5,39.546,-76.0494,1254391.02
427,4.272,10.2,8.24,3.653,0.0,0.9,-1.92352,317.0,6.0,20.9,0.7,39.546,-76.0494,1254395.7
428,4.699,8.4,7.68,5.468,0.0,1.3,-1.05965,329.0,8.4,16.4,1.0,39.546,-76.0494,1255597.2
429,2.99,7.5,8.0,4.336,0.0,1.7,-1.83797,280.0,3.6,20.5,0.5,39.6001,-76.1239,1254393.72
430,2.35,9.8,8.0,3.791,0.0,1.1,-0.67801,320.0,6.8,14.0,0.5,39.54794,-76.08481,1256124.78
